# Costco Wholesale Corporation (COST) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:33
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	COST	COST	COST	COST	COST
Date					
2025-10-28	921.595337	928.137130	917.646365	924.297838	2090800
2025-10-29	909.887878	917.327198	906.776542	916.449635	2449600
2025-10-30	917.626404	920.438585	907.843630	910.157199	2677100
2025-10-31	910.206543	918.744866	908.438938	914.960059	2456300
2025-11-03	926.773865	927.922320	907.140713	911.155249	3206600
2025-11-04	939.456543	939.885949	927.702581	931.936848	2554500
2025-11-05	933.754395	943.990411	926.174723	938.717585	2974800
2025-11-06	922.320007	923.738053	907.060824	923.098912	3247700
2025-11-07	921.481079	935.721634	919.533727	928.261854	2584000
2025-11-10	914.310913	920.742130	907.829777	917.746222	2612700
2025-11-11	912.613220	917.636387	911.754408	915.249633	1663400
2025-11-12	912.753052	916.847434	910.426213	914.221017	1829700
2025-11-13	923.817932	925.485637	910.476113	915.099801	2430600
2025-11-14	921.720764	927.622735	913.851510	925.865127	1739100
2025-11-17	911.344971	923.638174	907.570099	920.762098	2481900
2025-11-18	893.858887	917.656332	892.950094	911.345008	2984700
2025-11-19	889.384949	893.778970	872.777632	893.778970	3462300
2025-11-20	892.071289	903.335929	889.784435	892.281025	2648300
2025-11-21	897.783508	904.084897	890.912890	893.299644	2870100
2025-11-24	884.911072	900.130270	880.117633	897.773505	3661200
2025-11-25	893.109863	894.497921	883.922403	885.450284	2534700
2025-11-26	907.020874	910.755762	894.398104	894.797583	1936200
2025-11-28	912.343628	912.952781	901.768049	903.785313	1092600
2025-12-01	910.715820	917.326784	904.973665	911.954119	2149400
2025-12-02	920.772095	921.740742	903.765300	910.715826	2160600
2025-12-03	921.001770	925.056229	914.770293	919.553736	1886800
2025-12-04	894.637756	906.721285	886.868402	905.792561	3787800
2025-12-05	893.459412	904.654140	891.781711	896.025913	2359800
2025-12-08	886.309204	892.780344	881.695512	892.281026	2407900
2025-12-09	887.227905	887.807131	880.307367	885.640048	1899500
2025-12-10	873.217041	888.366389	869.901624	886.608780	3318300
2025-12-11	883.273315	884.791261	871.359598	874.665080	3041600
2025-12-12	883.263306	887.407668	865.937000	882.094919	4808900
2025-12-15	859.385925	886.279177	850.238449	880.906512	4771400
2025-12-16	859.216187	862.411833	842.908448	856.270199	3843300
2025-12-17	861.473145	867.395047	857.059131	857.328782	2363700
2025-12-18	856.420044	861.972456	851.346957	859.126308	2467500
2025-12-19	854.452698	857.278854	848.161305	855.401414	10097600
2025-12-22	848.840332	854.332828	846.154000	852.834875	2373300
2025-12-23	853.623779	853.813523	845.644690	847.941540	1903300
2025-12-24	870.670532	874.804899	857.178954	857.428613	1822200
2025-12-26	872.158447	876.392714	867.814406	869.452184	1324100
2025-12-29	866.656067	873.306954	864.508976	872.098583	1792500
2025-12-30	864.469055	866.636078	860.254781	862.821282	1680800
2025-12-31	861.163574	866.815826	860.164938	863.400509	1490000
2026-01-02	853.334229	861.922471	851.336957	859.965184	2373400
2026-01-05	874.545227	877.571123	859.675527	862.771334	2805600
2026-01-06	887.886963	892.860210	870.111260	874.754940	2742300
2026-01-07	881.375916	892.380840	878.419932	890.783047	2680100
2026-01-08	914.061218	930.398883	894.777566	899.900572	5207200
2026-01-09	923.618225	928.581415	910.086723	914.720347	2895400
2026-01-12	941.793396	943.541009	915.748959	919.144345	3246400
2026-01-13	940.644897	941.613606	928.331702	936.740259	2222100
2026-01-14	949.682556	954.306244	937.009867	937.049851	2894900
2026-01-15	955.444702	956.972644	948.703911	953.237695	2185900
2026-01-16	962.295349	963.663475	949.702567	960.687560	3862900
2026-01-20	962.944458	968.576778	952.828274	957.072475	3209900
2026-01-21	981.519104	988.289884	958.290827	958.290827	4073700
2026-01-22	974.838196	982.657530	970.234500	976.555881	2074400
2026-01-23	981.908569	983.506362	969.685278	970.114684	1680600
2026-01-26	976.336182	991.645285	975.017975	985.084240	2458700
2026-01-27	968.956299	976.665737	960.397983	976.346167	2077900
2026-01-28	959.469238	968.776469	954.306248	968.187308	2474800
2026-01-29	951.589966	958.989829	947.215937	956.682983	1825000
2026-01-30	940.250000	951.119995	930.299988	948.830017	2396300
2026-02-02	968.359985	970.320007	931.270020	944.229980	2451300
2026-02-03	977.919983	990.650024	964.280029	964.349976	2960700
2026-02-04	978.349976	994.599976	975.190002	983.309998	2631500
2026-02-05	989.289978	1000.950012	987.330017	995.500000	2988800
2026-02-06	1001.159973	1001.369995	983.500000	988.150024	2358600
2026-02-09	997.590027	1009.619995	992.679993	1001.320007	1861700
2026-02-10	971.229980	997.450012	969.000000	996.010010	1781500
2026-02-11	978.140015	989.570007	967.119995	973.289978	1769400
2026-02-12	998.859985	1009.210022	978.140015	978.750000	2970400
2026-02-13	1018.479980	1022.880005	993.760010	1000.000000	2660600
2026-02-17	1012.049988	1028.439941	1010.480103	1024.229980	1635339
