# The Progressive Corporation (PGR) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:34
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	PGR	PGR	PGR	PGR	PGR
Date					
2025-11-25	212.888229	214.853406	212.352264	213.358368	2361300
2025-11-26	215.464584	216.113378	212.399285	213.029269	2824200
2025-11-28	215.126083	216.357859	214.345666	214.834600	1250200
2025-12-01	214.214035	218.059767	214.035380	215.323556	3475400
2025-12-02	215.097885	215.615041	211.600052	213.358380	3953900
2025-12-03	213.612244	215.850109	212.530930	215.060279	2961700
2025-12-04	213.527618	215.154309	213.311359	214.035376	1982400
2025-12-05	209.578461	213.085692	209.277579	212.972863	2100200
2025-12-08	209.832336	211.741099	206.165245	209.202352	2756600
2025-12-09	212.831818	213.085682	210.894834	211.035884	2486400
2025-12-10	209.503235	214.383278	209.155337	212.841223	2650800
2025-12-11	216.677551	217.260519	209.945161	210.180230	3452000
2025-12-12	220.824173	221.049830	217.204099	217.495583	2991600
2025-12-15	222.243988	222.375626	220.758348	221.228487	3102600
2025-12-16	217.965729	223.259496	217.128882	222.403840	3093100
2025-12-17	213.696869	213.875524	205.760925	210.293055	5574500
2025-12-18	211.430801	213.386580	209.136522	213.207925	3692000
2025-12-19	210.885437	212.756594	209.916952	211.374385	6280200
2025-12-22	213.781494	213.922530	209.963970	210.885438	3197200
2025-12-23	214.279846	215.050881	213.537033	214.336261	2272600
2025-12-24	214.063583	214.806396	213.311358	214.025964	1111600
2025-12-26	213.565231	214.768785	213.132697	214.044768	1306200
2025-12-29	214.862808	214.947444	212.512114	214.223426	2877700
2025-12-30	216.235626	216.668146	213.903742	214.759384	2018100
2025-12-31	214.119995	216.771570	214.082376	216.423672	2134000
2026-01-02	212.119995	214.339996	210.410004	214.339996	3321800
2026-01-05	212.919998	214.490005	209.399994	210.800003	3942900
2026-01-06	212.350006	214.369995	210.850006	212.000000	3441400
2026-01-07	209.100006	214.929993	209.080002	211.309998	3314200
2026-01-08	213.149994	215.000000	210.050003	210.630005	4362400
2026-01-09	215.160004	216.710007	212.250000	212.720001	3409800
2026-01-12	216.500000	217.389999	213.000000	215.100006	3251000
2026-01-13	205.059998	215.990005	204.460007	215.220001	4101200
2026-01-14	205.500000	208.750000	203.830002	204.250000	3933300
2026-01-15	203.520004	208.389999	202.669998	206.130005	4061700
2026-01-16	202.369995	204.679993	200.740005	203.229996	3796300
2026-01-20	203.919998	204.139999	198.500000	200.639999	3647000
2026-01-21	203.000000	205.800003	200.059998	204.350006	4983300
2026-01-22	206.919998	207.169998	201.389999	201.740005	4316700
2026-01-23	206.029999	207.320007	204.619995	205.330002	3999600
2026-01-26	208.000000	208.009995	204.990005	206.110001	3480800
2026-01-27	208.080002	209.639999	206.000000	207.279999	3527200
2026-01-28	212.740005	215.250000	203.970001	205.919998	5058700
2026-01-29	208.259995	213.419998	204.440002	212.089996	6249900
2026-01-30	208.000000	209.449997	206.470001	208.250000	3196400
2026-02-02	203.039993	208.699997	202.929993	206.990005	4248300
2026-02-03	201.029999	205.729996	200.899994	202.869995	3116100
2026-02-04	205.539993	207.750000	197.919998	200.789993	5384800
2026-02-05	207.559998	210.880005	206.779999	207.770004	3293800
2026-02-06	202.289993	209.669998	201.729996	208.779999	2666200
2026-02-09	201.529999	202.619995	199.940002	201.570007	3459300
2026-02-10	202.600006	202.669998	198.830002	201.440002	2871700
2026-02-11	208.369995	209.699997	200.270004	201.729996	4840300
2026-02-12	205.449997	208.880005	205.360001	208.160004	4096200
2026-02-13	204.529999	208.830002	202.000000	206.979996	3489700
2026-02-17	207.899994	210.100006	205.684998	207.880005	2003799
