# NextEra Energy, Inc. (NEE) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:34
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	NEE	NEE	NEE	NEE	NEE
Date					
2025-11-25	84.830002	85.339996	84.180000	84.690002	7916800
2025-11-26	85.540001	85.690002	84.690002	85.250000	6550600
2025-11-28	86.290001	86.470001	85.150002	85.440002	4123300
2025-12-01	84.650002	85.669998	84.389999	85.589996	7986600
2025-12-02	84.580002	85.279999	84.250000	84.910004	7087000
2025-12-03	84.949997	85.970001	84.500000	84.660004	9615100
2025-12-04	83.389999	84.809998	82.739998	84.519997	12489600
2025-12-05	83.129997	84.199997	83.059998	83.510002	8194600
2025-12-08	80.550003	83.160004	80.410004	83.139999	18136600
2025-12-09	79.639999	81.139999	79.500000	80.800003	13760400
2025-12-10	81.269997	81.919998	79.639999	80.050003	13341100
2025-12-11	81.209999	82.410004	81.070000	81.250000	9494100
2025-12-12	81.650002	82.269997	81.330002	81.839996	7783100
2025-12-15	81.650002	82.239998	80.529999	82.010002	9489800
2025-12-16	81.320000	81.849998	80.190002	81.639999	6616600
2025-12-17	80.290001	81.309998	79.650002	80.970001	10212000
2025-12-18	80.849998	81.180000	80.000000	80.400002	9201300
2025-12-19	79.540001	81.139999	79.529999	80.570000	30492300
2025-12-22	80.040001	80.180000	78.720001	79.019997	7136200
2025-12-23	79.790001	80.699997	79.750000	80.029999	7875000
2025-12-24	80.449997	80.470001	79.690002	80.139999	3011300
2025-12-26	80.410004	80.639999	80.050003	80.480003	3636400
2025-12-29	80.269997	81.250000	80.220001	80.419998	5854600
2025-12-30	80.529999	80.669998	80.150002	80.199997	4075900
2025-12-31	80.279999	80.690002	80.209999	80.690002	5036200
2026-01-02	80.930000	81.019997	79.589996	80.449997	8852900
2026-01-05	81.320000	81.339996	79.250000	81.160004	8301900
2026-01-06	81.050003	81.589996	80.500000	81.250000	7254500
2026-01-07	78.370003	80.790001	78.360001	80.669998	9859900
2026-01-08	79.489998	79.959999	78.379997	78.449997	8696700
2026-01-09	79.889999	80.919998	79.870003	80.199997	5842200
2026-01-12	81.120003	81.150002	79.519997	79.849998	11088100
2026-01-13	81.639999	81.930000	80.419998	81.160004	8543000
2026-01-14	81.980003	82.629997	80.940002	80.940002	10282400
2026-01-15	82.190002	82.669998	81.540001	81.980003	7419300
2026-01-16	83.629997	84.050003	82.139999	83.000000	12874900
2026-01-20	83.510002	83.930000	82.519997	83.010002	10054800
2026-01-21	83.849998	84.389999	83.199997	84.040001	8296600
2026-01-22	85.070000	85.510002	83.669998	84.580002	9802300
2026-01-23	84.809998	85.250000	84.199997	85.250000	13301700
2026-01-26	85.470001	86.279999	84.839996	85.269997	10990600
2026-01-27	87.150002	88.959999	83.800003	84.500000	15472300
2026-01-28	87.570000	88.620003	87.059998	87.720001	8200000
2026-01-29	88.180000	89.190002	87.639999	88.580002	11202400
2026-01-30	87.900002	88.290001	86.160004	87.900002	10205300
2026-02-02	86.330002	88.750000	86.320000	88.139999	9423100
2026-02-03	88.820000	88.889999	86.680000	86.680000	9600200
2026-02-04	89.970001	90.690002	88.959999	89.730003	12182700
2026-02-05	89.209999	90.489998	88.089996	90.000000	9799400
2026-02-06	89.470001	90.989998	88.389999	90.529999	8225200
2026-02-09	89.480003	89.779999	88.750000	89.339996	6528800
2026-02-10	90.830002	91.959999	89.269997	89.730003	7213700
2026-02-11	91.360001	91.589996	90.459999	91.360001	7305000
2026-02-12	91.930000	93.589996	91.230003	91.379997	9181600
2026-02-13	93.800003	94.940002	91.080002	91.519997	10401600
2026-02-17	92.709999	95.559998	92.279999	94.910004	9443928
