# Eli Lilly and Company (LLY) daily historical prices from Yahoo Finance
# Generated on: 2026-02-17T15:42:33
# Period: Last 2 years from today
Price	Close	High	Low	Open	Volume
Ticker	LLY	LLY	LLY	LLY	LLY
Date					
2025-11-24	1068.376831	1073.927503	1047.631427	1055.009128	5497200
2025-11-25	1108.090454	1109.258548	1071.461649	1074.037306	4181500
2025-11-26	1102.499878	1110.137156	1096.270285	1100.163811	3093700
2025-11-28	1073.677979	1097.218767	1065.910913	1094.892571	2732200
2025-12-01	1056.127319	1082.343574	1053.242120	1072.589833	3070200
2025-12-02	1044.376953	1066.400255	1038.626541	1050.816157	3280000
2025-12-03	1031.837891	1049.727953	1020.616568	1044.646469	3447000
2025-12-04	1012.799622	1030.909411	1005.501804	1030.909411	3854900
2025-12-05	1008.626587	1025.678145	1002.327103	1022.134072	2502100
2025-12-08	995.927795	1012.510104	987.232286	1009.055848	3088600
2025-12-09	980.583374	1010.313783	977.548461	1001.169073	2569700
2025-12-10	991.984375	1001.328764	975.491882	983.358757	2966300
2025-12-11	1007.698120	1029.841216	985.355406	1006.470189	4517000
2025-12-12	1025.797974	1027.185672	1001.827969	1007.079215	3275200
2025-12-15	1060.420044	1063.225420	1030.829539	1030.829539	4648400
2025-12-16	1052.533325	1066.470025	1034.503359	1061.727940	4024500
2025-12-17	1040.054199	1062.526703	1034.683159	1062.526703	3726600
2025-12-18	1055.119019	1077.461734	1037.807945	1040.064189	3848600
2025-12-19	1069.654663	1073.588161	1057.245443	1057.245443	5829100
2025-12-22	1074.686279	1081.674615	1061.228760	1074.925870	2625600
2025-12-23	1069.854370	1086.666276	1061.727919	1061.727919	2108600
2025-12-24	1075.185425	1083.920845	1070.922520	1072.849358	932800
2025-12-26	1075.954224	1079.588173	1066.520018	1075.185487	1014600
2025-12-29	1076.932495	1083.691234	1072.589768	1076.153766	1653000
2025-12-30	1077.950928	1080.566557	1070.283670	1077.162205	1251500
2025-12-31	1072.889404	1081.694655	1072.639821	1077.960896	1646700
2026-01-02	1078.559814	1078.859363	1050.326907	1074.606452	2469100
2026-01-05	1039.774536	1083.571430	1031.658078	1067.448317	4084800
2026-01-06	1062.267090	1069.045693	1038.197278	1042.370244	2690700
2026-01-07	1106.243652	1115.797775	1074.167183	1075.205489	4652800
2026-01-08	1083.381714	1132.060476	1068.366858	1111.834225	3156000
2026-01-09	1061.787964	1102.679678	1061.258818	1085.019089	2561900
2026-01-12	1079.198730	1081.554783	1056.237055	1056.237055	2380200
2026-01-13	1075.395020	1088.403337	1067.308541	1081.195397	2194200
2026-01-14	1071.501709	1082.193825	1059.351943	1079.947574	1912600
2026-01-15	1031.248779	1065.871047	1010.882807	1060.789563	4183400
2026-01-16	1036.669800	1048.190489	1016.303767	1022.723106	3829000
2026-01-20	1039.554932	1044.107270	1014.267122	1026.436812	2484900
2026-01-21	1076.722900	1079.528155	1040.283720	1042.120620	3685900
2026-01-22	1085.568115	1093.654594	1069.954161	1076.722893	2478200
2026-01-23	1062.516724	1082.513257	1061.248820	1081.924274	2592900
2026-01-26	1060.979248	1065.301990	1041.581569	1060.440109	2244900
2026-01-27	1037.777954	1071.601507	1033.085834	1062.336941	2587900
2026-01-28	1022.094055	1027.974195	1002.466841	1027.395205	3300200
2026-01-29	1022.433533	1038.267091	1016.303749	1023.651471	2293000
2026-01-30	1035.421875	1046.822768	1018.300427	1031.578314	3303100
2026-02-02	1042.390259	1055.648161	1035.841131	1035.841131	2757100
2026-02-03	1001.788025	1047.052505	991.924482	1039.015869	5483900
2026-02-04	1105.275269	1112.143810	1063.225455	1073.328588	7119400
2026-02-05	1019.139038	1073.208766	1004.154039	1063.724596	7742400
2026-02-06	1056.416870	1058.253770	1031.548342	1054.240449	4887100
2026-02-09	1042.929321	1105.095459	1041.182237	1075.295222	3423800
2026-02-10	1023.292114	1053.891069	1022.173985	1048.909393	3539400
2026-02-11	1013.518433	1028.383576	1010.932721	1024.789599	2599900
2026-02-12	1036.540039	1058.074045	1010.313791	1023.162342	3592200
2026-02-13	1040.000000	1064.339966	1033.689941	1039.979980	2697700
2026-02-17	1036.050049	1066.949951	1034.880005	1045.609985	2124848
